factor,case_id,suite,task_id,init_state_id,rollout_seed,source_file__frozen_factor_ridge,source_file__max_value,source_run__frozen_factor_ridge,source_run__max_value,task_description__frozen_factor_ridge,task_description__max_value,pair_id__frozen_factor_ridge,pair_id__max_value,rollout_id__frozen_factor_ridge,rollout_id__max_value,success__frozen_factor_ridge,success__max_value,final_t__frozen_factor_ridge,final_t__max_value,num_queries__frozen_factor_ridge,num_queries__max_value,selected_not_max_value_rate__frozen_factor_ridge,selected_not_max_value_rate__max_value,mean_value_sacrifice__frozen_factor_ridge,mean_value_sacrifice__max_value,model_payload_sha256__frozen_factor_ridge,model_payload_sha256__max_value,candidate_count_min__frozen_factor_ridge,candidate_count_min__max_value,candidate_count_max__frozen_factor_ridge,candidate_count_max__max_value,failure_type__frozen_factor_ridge,failure_type__max_value,target_drop__frozen_factor_ridge,target_drop__max_value,official_safety_violation__frozen_factor_ridge,official_safety_violation__max_value,pair_complete,success_delta,discordance,independent_group
Position,frozen_closed_loop__Position_x0p3,libero_object_temp,5,9,5390194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0,pick up the tomato sauce and place it in the basket,pick up the tomato sauce and place it in the basket,9,9,2,2,False,False,280,280,18,18,0.9444444444444444,0.0,0.004611531893412272,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_x0p3|libero_object_temp|5|9
Position,frozen_closed_loop__Position_x0p3,libero_object_temp,5,9,5390291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0,pick up the tomato sauce and place it in the basket,pick up the tomato sauce and place it in the basket,9,9,3,3,False,False,280,280,18,18,0.9444444444444444,0.0,0.0023255878024631077,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_x0p3|libero_object_temp|5|9
Position,frozen_closed_loop__Position_x0p3,libero_object_temp,5,9,5390388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0,pick up the tomato sauce and place it in the basket,pick up the tomato sauce and place it in the basket,9,9,4,4,False,False,280,280,18,18,1.0,0.0,0.002020701766014099,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_x0p3|libero_object_temp|5|9
Position,frozen_closed_loop__Position_x0p3,libero_object_temp,5,9,5390485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_x0p3_full__libero_object_temp__task4-5__init5-9__max_value__l0,pick up the tomato sauce and place it in the basket,pick up the tomato sauce and place it in the basket,9,9,5,5,False,False,280,280,18,18,1.0,0.0,0.0034963323010338675,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_x0p3|libero_object_temp|5|9
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,0,0,False,False,280,280,18,18,0.9444444444444444,0.0,0.001304048630926344,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,1,1,False,False,280,280,18,18,0.8333333333333334,0.0,0.001573587457338969,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,2,2,False,False,280,280,18,18,0.8888888888888888,0.0,0.0015854090452194214,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,3,3,False,False,280,280,18,18,0.8888888888888888,0.0,0.0014977753162384033,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,4,4,False,False,280,280,18,18,0.9444444444444444,0.0,0.0017202893892923992,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,5,5400485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,0,0,5,5,False,False,280,280,18,18,1.0,0.0,0.0011456178294287787,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,wrong_object_interaction_candidate,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|5
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,0,0,False,False,280,280,18,18,0.8333333333333334,0.0,0.0025922606388727822,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,1,1,False,False,280,280,18,18,0.9444444444444444,0.0,0.0027083423402574328,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,2,2,False,False,280,280,18,18,0.9444444444444444,0.0,0.001981036530600654,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,3,3,False,False,280,280,18,18,0.9444444444444444,0.0,0.002204563882615831,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,4,4,False,False,280,280,18,18,0.9444444444444444,0.0,0.0029126455386479697,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,1,1,5,5,False,False,280,280,18,18,0.9444444444444444,0.0,0.0027512643072340223,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|6
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,2,2,0,0,False,False,280,280,18,18,0.8333333333333334,0.0,0.004642989900377061,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|7
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,2,2,1,1,False,False,280,280,18,18,0.8888888888888888,0.0,0.004818712671597798,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|7
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,2,2,2,2,False,False,280,280,18,18,0.7777777777777778,0.0,0.0033504383431540597,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,timeout_no_goal,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|7
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,2,2,3,3,True,False,257,280,17,18,0.9411764705882353,0.0,0.004132339183021994,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,timeout_no_goal,False,False,False,False,True,1.0,frozen_gain,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|7
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__position_y0p3_full__libero_object_temp__task8-9__init5-9__max_value__l0,pick up the chocolate pudding and place it in the basket,pick up the chocolate pudding and place it in the basket,2,2,4,4,False,False,280,280,18,18,0.9444444444444444,0.0,0.0032173428270551893,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,wrong_object_interaction_candidate,timeout_no_goal,False,False,False,False,True,0.0,same_outcome,Position|frozen_closed_loop__Position_y0p3|libero_object_temp|8|7
